comme,1
je,1
son,1
que,1
il,1
était,1
pour,1
sur,1
sont,1
avec,1
ils,1
être,1
à,1
un,1
avoir,1
ce,1
à partir de,1
par,1
chaud,1
mot,1
mais,1
que,1
certains,1
est,1
il,1
vous,1
ou,1
eu,1
la,1
de,1
à,1
et,1
un,1
dans,1
nous,1
boîte,1
dehors,1
autre,1
étaient,1
qui,1
faire,1
leur,1
temps,1
si,1
volonté,1
comment,1
dit,1
un,1
chaque,1
dire,1
ne,1
ensemble,1
trois,1
vouloir,1
air,1
bien,1
aussi,1
jouer,1
petit,1
fin,1
mettre,1
maison,1
lire,1
main,1
port,1
grand,1
épeler,1
ajouter,1
même,1
terre,1
ici,1
il faut,1
grand,1
haut,1
tel,1
suivre,1
acte,1
pourquoi,1
interroger,1
hommes,1
changement,1
est allé,1
lumière,1
genre,1
de,1
besoin,1
maison,1
image,1
essayer,1
nous,1
encore,1
animal,1
point,1
mère,1
monde,1
près de,1
construire,1
soi,1
terre,1
père,1
tout,1
nouveau,1
travail,1
partie,1
prendre,1
obtenir,1
lieu,1
fabriqué,1
vivre,1
où,1
après,1
arrière,1
peu,1
seulement,1
tour,1
homme,1
année,1
est venu,1
montrer,1
tous,1
bon,1
moi,1
donner,1
notre,1
sous,1
nom,1
très,1
par,1
juste,1
forme,1
phrase,1
grand,1
penser,1
dire,1
aider,1
faible,1
ligne,1
différer,1
tour,1
la cause,1
beaucoup,1
signifier,1
avant,1
déménagement,1
droit,1
garçon,1
vieux,1
trop,1
même,1
elle,1
tous,1
là,1
quand,1
jusqu’à,1
utiliser,1
votre,1
manière,1
sur,1
beaucoup,1
puis,1
les,1
écrire,1
voudrais,1
comme,1
si,1
ces,1
son,1
long,1
faire,1
chose,1
voir,1
lui,1
deux,1
a,1
regarder,1
plus,1
jour,1
pourrait,1
aller,1
venir,1
fait,1
nombre,1
son,1
aucun,1
plus,1
personnes,1
ma,1
sur,1
savoir,1
eau,1
que,1
appel,1
première,1
qui,1
peut,1
vers le bas,1
côté,1
été,1
maintenant,1
trouver,1
tête,1
supporter,1
propre,1
page,1
devrait,1
pays,1
trouvé,1
réponse,1
école,1
croître,1
étude,1
encore,1
apprendre,1
usine,1
couvercle,1
nourriture,1
soleil,1
quatre,1
entre,1
état,1
garder,1
œil,1
jamais,1
dernier,1
laisser,1
pensée,1
ville,1
arbre,1
traverser,1
ferme,1
dur,1
début,1
puissance,1
histoire,1
scie,1
loin,1
mer,1
tirer,1
gauche,1
tard,1
courir,1
needs a context,1
tandis que,1
presse,1
proche,1
nuit,1
réel,1
vie,1
peu,1
nord,1
livre,1
porter,1
a pris,1
science,1
manger,1
chambre,1
ami,1
a commencé,1
idée,1
poisson,1
montagne,1
Arrêtez,1
une fois,1
base,1
entendre,1
cheval,1
coupe,1
sûr,1
regarder,1
couleur,1
face,1
bois,1
principal,1
ouvert,1
paraître,1
ensemble,1
suivant,1
blanc,1
enfants,1
commencer,1
eu,1
marcher,1
exemple,1
facilité,1
papier,1
groupe,1
toujours,1
musique,1
ceux,1
tous les deux,1
marque,1
souvent,1
lettre,1
jusqu’à ce que,1
mile,1
rivière,1
voiture,1
pieds,1
soins,1
deuxième,1
assez,1
plaine,1
fille,1
habituel,1
jeune,1
prêt,1
au-dessus,1
jamais,1
rouge,1
liste,1
bien que,1
sentir,1
parler,1
oiseau,1
bientôt,1
corps,1
chien,1
famille,1
direct,1
pose,1
laisser,1
chanson,1
mesurer,1
porte,1
produit,1
noir,1
court,1
chiffre,1
classe,1
vent,1
question,1
arriver,1
complète,1
navire,1
zone,1
moitié,1
rock,1
ordre,1
feu,1
sud,1
problème,1
pièce,1
dit,1
savait,1
passer,1
depuis,1
haut,1
ensemble,1
roi,1
rue,1
pouce,1
multiplier,1
rien,1
cours,1
rester,1
roue,1
plein,1
force,1
bleu,1
objet,1
décider,1
surface,1
profond,1
lune,1
île,1
pied,1
système,1
occupé,1
test,1
record,1
bateau,1
commun,1
or,1
possible,1
plan,1
place,1
sec,1
se demander,1
rire,1
mille,1
il ya,1
ran,1
vérifier,1
jeu,1
forme,1
assimiler,1
chaud,1
manquer,1
apporté,1
chaleur,1
neige,1
pneu,1
apporter,1
oui,1
lointain,1
remplir,1
est,1
peindre,1
langue,1
entre,1
unité,1
puissance,1
ville,1
fin,1
certain,1
voler,1
tomber,1
conduire,1
cri,1
sombre,1
machine,1
Note,1
patienter,1
plan,1
figure,1
étoile,1
boîte,1
nom,1
domaine,1
reste,1
correct,1
capable,1
livre,1
Terminé,1
beauté,1
entraînement,1
résisté,1
contenir,1
avant,1
enseigner,1
semaine,1
finale,1
donné,1
vert,1
oh,1
rapide,1
développer,1
océan,1
chaud,1
gratuit,1
minute,1
fort,1
spécial,1
esprit,1
derrière,1
clair,1
queue,1
produire,1
fait,1
espace,1
entendu,1
meilleur,1
heure,1
mieux,1
vrai,1
pendant,1
cent,1
cinq,1
rappeler,1
étape,1
tôt,1
tenir,1
ouest,1
sol,1
intérêt,1
atteindre,1
rapide,1
verbe,1
chanter,1
écouter,1
six,1
table,1
Voyage,1
moins,1
matin,1
dix,1
simple,1
plusieurs,1
voyelle,1
vers,1
guerre,1
poser,1
contre,1
modèle,1
lent,1
centre,1
amour,1
personne,1
argent,1
servir,1
apparaître,1
route,1
carte,1
pluie,1
règle,1
gouverner,1
tirer,1
froid,1
avis,1
voix,1
énergie,1
chasse,1
probable,1
lit,1
frère,1
œuf,1
tour,1
cellule,1
croire,1
peut-être,1
choisir,1
soudain,1
compter,1
carré,1
raison,1
longueur,1
représenter,1
art,1
sujet,1
région,1
taille,1
varier,1
régler,1
parler,1
poids,1
général,1
glace,1
question,1
cercle,1
paire,1
inclure,1
fracture,1
syllabe,1
feutre,1
grandiose,1
balle,1
encore,1
vague,1
tomber,1
cœur,1
h,1
présent,1
lourd,1
danse,1
moteur,1
position,1
bras,1
large,1
voile,1
matériel,1
fraction,1
forêt,1
s’asseoir,1
course,1
fenêtre,1
magasin,1
été,1
train,1
sommeil,1
prouver,1
seul,1
jambe,1
exercice,1
mur,1
capture,1
monture,1
souhaiter,1
ciel,1
conseil,1
joie,1
hiver,1
sat,1
écrit,1
sauvage,1
instrument,1
conservé,1
verre,1
herbe,1
vache,1
emploi,1
bord,1
signe,1
visite,1
passé,1
doux,1
amusement,1
clair,1
gaz,1
temps,1
mois,1
million,1
porter,1
finition,1
heureux,1
espoir,1
fleur,1
vêtir,1
étrange,1
disparu,1
commerce,1
mélodie,1
voyage,1
bureau,1
recevoir,1
rangée,1
bouche,1
exact,1
symbole,1
mourir,1
moins,1
difficulté,1
cri,1
sauf,1
écrit,1
semence,1
ton,1
joindre,1
suggérer,1
propre,1
pause,1
dame,1
cour,1
augmenter,1
mauvais,1
coup,1
huile,1
sang,1
toucher,1
a augmenté,1
cent,1
mélanger,1
équipe,1
fil,1
coût,1
perdu,1
brun,1
porter,1
jardin,1
égal,1
expédié,1
choisir,1
est tombé,1
s’adapter,1
débit,1
juste,1
banque,1
recueillir,1
sauver,1
contrôle,1
décimal,1
oreille,1
autre,1
tout à fait,1
cassé,1
cas,1
milieu,1
tuer,1
fils,1
lac,1
moment,1
échelle,1
fort,1
printemps,1
observer,1
enfant,1
droit,1
consonne,1
nation,1
dictionnaire,1
lait,1
vitesse,1
méthode,1
organe,1
payer,1
âge,1
section,1
robe,1
nuage,1
surprise,1
calme,1
pierre,1
minuscule,1
montée,1
frais,1
conception,1
pauvres,1
lot,1
expérience,1
bas,1
clé,1
fer,1
unique,1
bâton,1
plat,1
vingt,1
peau,1
sourire,1
pli,1
trou,1
sauter,1
bébé,1
huit,1
village,1
se rencontrent,1
racine,1
acheter,1
augmenter,1
résoudre,1
métal,1
si,1
pousser,1
sept,1
paragraphe,1
troisième,1
doit,1
en attente,1
cheveux,1
décrire,1
cuisinier,1
étage,1
chaque,1
résultat,1
brûler,1
colline,1
coffre-fort,1
chat,1
siècle,1
envisager,1
type,1
droit,1
peu,1
côte,1
copie,1
phrase,1
silencieux,1
haut,1
sable,1
sol,1
rouleau,1
température,1
doigt,1
industrie,1
valeur,1
lutte,1
mensonge,1
battre,1
exciter,1
naturel,1
vue,1
sens,1
capital,1
ne sera pas,1
chaise,1
danger,1
fruit,1
riche,1
épais,1
soldat,1
processus,1
fonctionner,1
pratique,1
séparé,1
difficile,1
médecin,1
s’il vous plaît,1
protéger,1
midi,1
récolte,1
moderne,1
élément,1
frapper,1
étudiant,1
coin,1
partie,1
alimentation,1
dont,1
localiser,1
anneau,1
caractère,1
insecte,1
pris,1
période,1
indiquer,1
radio,1
rayon,1
atome,1
humain,1
histoire,1
effet,1
électrique,1
attendre,1
os,1
rail,1
imaginer,1
fournir,1
se mettre d’accord,1
ainsi,1
doux,1
femme,1
capitaine,1
deviner,1
nécessaire,1
net,1
aile,1
créer,1
voisin,1
lavage,1
chauve-souris,1
plutôt,1
foule,1
blé,1
comparer,1
poème,1
chaîne,1
cloche,1
dépendre,1
viande,1
rub,1
tube,1
célèbre,1
dollar,1
courant,1
peur,1
vue,1
mince,1
triangle,1
planète,1
se dépêcher,1
chef,1
colonie,1
horloge,1
mine,1
lien,1
entrer,1
majeur,1
frais,1
recherche,1
envoyer,1
jaune,1
pistolet,1
permettre,1
impression,1
mort,1
place,1
désert,1
costume,1
courant,1
ascenseur,1
rose,1
arriver,1
maître,1
piste,1
mère,1
rivage,1
division,1
feuille,1
substance,1
favoriser,1
relier,1
poste,1
passer,1
corde,1
graisse,1
heureux,1
original,1
part,1
station,1
papa,1
pain,1
charger,1
propre,1
bar,1
proposition,1
segment,1
esclave,1
canard,1
instant,1
marché,1
degré,1
peupler,1
poussin,1
cher,1
ennemi,1
répondre,1
boisson,1
se produire,1
support,1
discours,1
nature,1
gamme,1
vapeur,1
mouvement,1
chemin,1
liquide,1
enregistrer,1
signifiait,1
quotient,1
dents,1
coquille,1
cou,1
oxygène,1
sucre,1
décès,1
assez,1
compétence,1
femmes,1
saison,1
solution,1
aimant,1
argent,1
merci,1
branche,1
rencontre,1
suffixe,1
particulièrement,1
figue,1
peur,1
énorme,1
sœur,1
acier,1
discuter,1
avant,1
similaire,1
guider,1
expérience,1
score,1
pomme,1
acheté,1
LED,1
pas,1
manteau,1
masse,1
carte,1
bande,1
corde,1
glissement,1
gagner,1
rêver,1
soirée,1
condition,1
alimentation,1
outil,1
total,1
de base,1
odeur,1
vallée,1
ni,1
double,1
siège,1
continuer,1
bloc,1
graphique,1
chapeau,1
vendre,1
succès,1
entreprise,1
soustraire,1
événement,1
particulier,1
accord,1
baignade,1
terme,1
opposé,1
femme,1
chaussure,1
épaule,1
propagation,1
organiser,1
camp,1
inventer,1
coton,1
né,1
déterminer,1
litre,1
neuf,1
camion,1
bruit,1
niveau,1
chance,1
recueillir,1
boutique,1
tronçon,1
jeter,1
éclat,1
propriété,1
colonne,1
molécule,1
sélectionner,1
mal,1
gris,1
répétition,1
exiger,1
large,1
préparer,1
sel,1
nez,1
pluriel,1
colère,1
revendication,1
continent,1
as,0
I,0
his,0
that,0
he,0
was,0
for,0
on,0
are,0
with,0
they,0
be,0
at,0
one,0
have,0
this,0
from,0
by,0
hot,0
word,0
but,0
what,0
some,0
is,0
it,0
you,0
or,0
had,0
the,0
of,0
to,0
and,0
a,0
in,0
we,0
can,0
out,0
other,0
were,0
which,0
do,0
their,0
time,0
if,0
will,0
how,0
said,0
an,0
each,0
tell,0
does,0
set,0
three,0
want,0
air,0
well,0
also,0
play,0
small,0
end,0
put,0
home,0
read,0
hand,0
port,0
large,0
spell,0
add,0
even,0
land,0
here,0
must,0
big,0
high,0
such,0
follow,0
act,0
why,0
ask,0
men,0
change,0
went,0
light,0
kind,0
off,0
need,0
house,0
picture,0
try,0
us,0
again,0
animal,0
point,0
mother,0
world,0
near,0
build,0
self,0
earth,0
father,0
any,0
new,0
work,0
part,0
take,0
get,0
place,0
made,0
live,0
where,0
after,0
back,0
little,0
only,0
round,0
man,0
year,0
came,0
show,0
every,0
good,0
me,0
give,0
our,0
under,0
name,0
very,0
through,0
just,0
form,0
sentence,0
great,0
think,0
say,0
help,0
low,0
line,0
differ,0
turn,0
cause,0
much,0
mean,0
before,0
move,0
right,0
boy,0
old,0
too,0
same,0
she,0
all,0
there,0
when,0
up,0
use,0
your,0
way,0
about,0
many,0
then,0
them,0
write,0
would,0
like,0
so,0
these,0
her,0
long,0
make,0
thing,0
see,0
him,0
two,0
has,0
look,0
more,0
day,0
could,0
go,0
come,0
did,0
number,0
sound,0
no,0
most,0
people,0
my,0
over,0
know,0
water,0
than,0
call,0
first,0
who,0
may,0
down,0
side,0
been,0
now,0
find,0
head,0
stand,0
own,0
page,0
should,0
country,0
found,0
answer,0
school,0
grow,0
study,0
still,0
learn,0
plant,0
cover,0
food,0
sun,0
four,0
between,0
state,0
keep,0
eye,0
never,0
last,0
let,0
thought,0
city,0
tree,0
cross,0
farm,0
hard,0
start,0
might,0
story,0
saw,0
far,0
sea,0
draw,0
left,0
late,0
run,0
don’t,0
while,0
press,0
close,0
night,0
real,0
life,0
few,0
north,0
book,0
carry,0
took,0
science,0
eat,0
room,0
friend,0
began,0
idea,0
fish,0
mountain,0
stop,0
once,0
base,0
hear,0
horse,0
cut,0
sure,0
watch,0
color,0
face,0
wood,0
main,0
open,0
seem,0
together,0
next,0
white,0
children,0
begin,0
got,0
walk,0
example,0
ease,0
paper,0
group,0
always,0
music,0
those,0
both,0
mark,0
often,0
letter,0
until,0
mile,0
river,0
car,0
feet,0
care,0
second,0
enough,0
plain,0
girl,0
usual,0
young,0
ready,0
above,0
ever,0
red,0
list,0
though,0
feel,0
talk,0
bird,0
soon,0
body,0
dog,0
family,0
direct,0
pose,0
leave,0
song,0
measure,0
door,0
product,0
black,0
short,0
numeral,0
class,0
wind,0
question,0
happen,0
complete,0
ship,0
area,0
half,0
rock,0
order,0
fire,0
south,0
problem,0
piece,0
told,0
knew,0
pass,0
since,0
top,0
whole,0
king,0
street,0
inch,0
multiply,0
nothing,0
course,0
stay,0
wheel,0
full,0
force,0
blue,0
object,0
decide,0
surface,0
deep,0
moon,0
island,0
foot,0
system,0
busy,0
test,0
record,0
boat,0
common,0
gold,0
possible,0
plane,0
stead,0
dry,0
wonder,0
laugh,0
thousand,0
ago,0
ran,0
check,0
game,0
shape,0
equate,0
hot,0
miss,0
brought,0
heat,0
snow,0
tire,0
bring,0
yes,0
distant,0
fill,0
east,0
paint,0
language,0
among,0
unit,0
power,0
town,0
fine,0
certain,0
fly,0
fall,0
lead,0
cry,0
dark,0
machine,0
note,0
wait,0
plan,0
figure,0
star,0
box,0
noun,0
field,0
rest,0
correct,0
able,0
pound,0
done,0
beauty,0
drive,0
stood,0
contain,0
front,0
teach,0
week,0
final,0
gave,0
green,0
oh,0
quick,0
develop,0
ocean,0
warm,0
free,0
minute,0
strong,0
special,0
mind,0
behind,0
clear,0
tail,0
produce,0
fact,0
space,0
heard,0
best,0
hour,0
better,0
TRUE,0
during,0
hundred,0
five,0
remember,0
step,0
early,0
hold,0
west,0
ground,0
interest,0
reach,0
fast,0
verb,0
sing,0
listen,0
six,0
table,0
travel,0
less,0
morning,0
ten,0
simple,0
several,0
vowel,0
toward,0
war,0
lay,0
against,0
pattern,0
slow,0
center,0
love,0
person,0
money,0
serve,0
appear,0
road,0
map,0
rain,0
rule,0
govern,0
pull,0
cold,0
notice,0
voice,0
energy,0
hunt,0
probable,0
bed,0
brother,0
egg,0
ride,0
cell,0
believe,0
perhaps,0
pick,0
sudden,0
count,0
square,0
reason,0
length,0
represent,0
art,0
subject,0
region,0
size,0
vary,0
settle,0
speak,0
weight,0
general,0
ice,0
matter,0
circle,0
pair,0
include,0
divide,0
syllable,0
felt,0
grand,0
ball,0
yet,0
wave,0
drop,0
heart,0
am,0
present,0
heavy,0
dance,0
engine,0
position,0
arm,0
wide,0
sail,0
material,0
fraction,0
forest,0
sit,0
race,0
window,0
store,0
summer,0
train,0
sleep,0
prove,0
lone,0
leg,0
exercise,0
wall,0
catch,0
mount,0
wish,0
sky,0
board,0
joy,0
winter,0
sat,0
written,0
wild,0
instrument,0
kept,0
glass,0
grass,0
cow,0
job,0
edge,0
sign,0
visit,0
past,0
soft,0
fun,0
bright,0
gas,0
weather,0
month,0
million,0
bear,0
finish,0
happy,0
hope,0
flower,0
clothe,0
strange,0
gone,0
trade,0
melody,0
trip,0
office,0
receive,0
row,0
mouth,0
exact,0
symbol,0
die,0
least,0
trouble,0
shout,0
except,0
wrote,0
seed,0
tone,0
join,0
suggest,0
clean,0
break,0
lady,0
yard,0
rise,0
bad,0
blow,0
oil,0
blood,0
touch,0
grew,0
cent,0
mix,0
team,0
wire,0
cost,0
lost,0
brown,0
wear,0
garden,0
equal,0
sent,0
choose,0
fell,0
fit,0
flow,0
fair,0
bank,0
collect,0
save,0
control,0
decimal,0
ear,0
else,0
quite,0
broke,0
case,0
middle,0
kill,0
son,0
lake,0
moment,0
scale,0
loud,0
spring,0
observe,0
child,0
straight,0
consonant,0
nation,0
dictionary,0
milk,0
speed,0
method,0
organ,0
pay,0
age,0
section,0
dress,0
cloud,0
surprise,0
quiet,0
stone,0
tiny,0
climb,0
cool,0
design,0
poor,0
lot,0
experiment,0
bottom,0
key,0
iron,0
single,0
stick,0
flat,0
twenty,0
skin,0
smile,0
crease,0
hole,0
jump,0
baby,0
eight,0
village,0
meet,0
root,0
buy,0
raise,0
solve,0
metal,0
whether,0
push,0
seven,0
paragraph,0
third,0
shall,0
held,0
hair,0
describe,0
cook,0
floor,0
either,0
result,0
burn,0
hill,0
safe,0
cat,0
century,0
consider,0
type,0
law,0
bit,0
coast,0
copy,0
phrase,0
silent,0
tall,0
sand,0
soil,0
roll,0
temperature,0
finger,0
industry,0
value,0
fight,0
lie,0
beat,0
excite,0
natural,0
view,0
sense,0
capital,0
won’t,0
chair,0
danger,0
fruit,0
rich,0
thick,0
soldier,0
process,0
operate,0
practice,0
separate,0
difficult,0
doctor,0
please,0
protect,0
noon,0
crop,0
modern,0
element,0
hit,0
student,0
corner,0
party,0
supply,0
whose,0
locate,0
ring,0
character,0
insect,0
caught,0
period,0
indicate,0
radio,0
spoke,0
atom,0
human,0
history,0
effect,0
electric,0
expect,0
bone,0
rail,0
imagine,0
provide,0
agree,0
thus,0
gentle,0
woman,0
captain,0
guess,0
necessary,0
sharp,0
wing,0
create,0
neighbor,0
wash,0
bat,0
rather,0
crowd,0
corn,0
compare,0
poem,0
string,0
bell,0
depend,0
meat,0
rub,0
tube,0
famous,0
dollar,0
stream,0
fear,0
sight,0
thin,0
triangle,0
planet,0
hurry,0
chief,0
colony,0
clock,0
mine,0
tie,0
enter,0
major,0
fresh,0
search,0
send,0
yellow,0
gun,0
allow,0
print,0
dead,0
spot,0
desert,0
suit,0
current,0
lift,0
rose,0
arrive,0
master,0
track,0
parent,0
shore,0
division,0
sheet,0
substance,0
favor,0
connect,0
post,0
spend,0
chord,0
fat,0
glad,0
original,0
share,0
station,0
dad,0
bread,0
charge,0
proper,0
bar,0
offer,0
segment,0
slave,0
duck,0
instant,0
market,0
degree,0
populate,0
chick,0
dear,0
enemy,0
reply,0
drink,0
occur,0
support,0
speech,0
nature,0
range,0
steam,0
motion,0
path,0
liquid,0
log,0
meant,0
quotient,0
teeth,0
shell,0
neck,0
oxygen,0
sugar,0
death,0
pretty,0
skill,0
women,0
season,0
solution,0
magnet,0
silver,0
thank,0
branch,0
match,0
suffix,0
especially,0
fig,0
afraid,0
huge,0
sister,0
steel,0
discuss,0
forward,0
similar,0
guide,0
experience,0
score,0
apple,0
bought,0
led,0
pitch,0
coat,0
mass,0
card,0
band,0
rope,0
slip,0
win,0
dream,0
evening,0
condition,0
feed,0
tool,0
total,0
basic,0
smell,0
valley,0
nor,0
double,0
seat,0
continue,0
block,0
chart,0
hat,0
sell,0
success,0
company,0
subtract,0
event,0
particular,0
deal,0
swim,0
term,0
opposite,0
wife,0
shoe,0
shoulder,0
spread,0
arrange,0
camp,0
invent,0
cotton,0
born,0
determine,0
quart,0
nine,0
truck,0
noise,0
level,0
chance,0
gather,0
shop,0
stretch,0
throw,0
shine,0
property,0
column,0
molecule,0
select,0
wrong,0
gray,0
repeat,0
require,0
broad,0
prepare,0
salt,0
nose,0
plural,0
anger,0
claim,0
continent,0
